len_src,        len_ht,diff_ht,absdiff_ht,nabsdiff_ht,        len_penmt1,diff_penmt1,absdiff_penmt1,nabsdiff_penmt1,        len_penmt2,diff_penmt2,absdiff_penmt2,nabsdiff_penmt2,        len_pesmt1,diff_pesmt1,absdiff_pesmt1,nabsdiff_pesmt1,        len_pesmt2,diff_pesmt2,absdiff_pesmt2,nabsdiff_pesmt2,        len_pesmt3,diff_pesmt3,absdiff_pesmt3,nabsdiff_pesmt3,        len_nmt1,diff_nmt1,absdiff_nmt1,nabsdiff_nmt1,        len_nmt2,diff_nmt2,absdiff_nmt2,nabsdiff_nmt2,        len_smt1,diff_smt1,absdiff_smt1,nabsdiff_smt1,        len_smt2,diff_smt2,absdiff_smt2,nabsdiff_smt2,        len_smt3,diff_smt3,absdiff_smt3,nabsdiff_smt3        
13,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,13,0,0,0.0,14,1,1,0.07692307692307693,13,0,0,0.0
95,67,-28,28,0.29473684210526313,132,37,37,0.3894736842105263,126,31,31,0.3263157894736842,120,25,25,0.2631578947368421,116,21,21,0.22105263157894736,124,29,29,0.30526315789473685,124,29,29,0.30526315789473685,109,14,14,0.14736842105263157,115,20,20,0.21052631578947367,129,34,34,0.35789473684210527,121,26,26,0.2736842105263158
147,204,57,57,0.3877551020408163,216,69,69,0.46938775510204084,196,49,49,0.3333333333333333,194,47,47,0.3197278911564626,211,64,64,0.43537414965986393,197,50,50,0.3401360544217687,199,52,52,0.35374149659863946,182,35,35,0.23809523809523808,180,33,33,0.22448979591836735,197,50,50,0.3401360544217687,159,12,12,0.08163265306122448
80,74,-6,6,0.075,92,12,12,0.15,101,21,21,0.2625,84,4,4,0.05,100,20,20,0.25,90,10,10,0.125,89,9,9,0.1125,81,1,1,0.0125,83,3,3,0.0375,100,20,20,0.25,84,4,4,0.05
72,56,-16,16,0.2222222222222222,62,-10,10,0.1388888888888889,71,-1,1,0.013888888888888888,70,-2,2,0.027777777777777776,90,18,18,0.25,61,-11,11,0.1527777777777778,60,-12,12,0.16666666666666666,50,-22,22,0.3055555555555556,73,1,1,0.013888888888888888,94,22,22,0.3055555555555556,70,-2,2,0.027777777777777776
37,43,6,6,0.16216216216216217,50,13,13,0.35135135135135137,50,13,13,0.35135135135135137,50,13,13,0.35135135135135137,47,10,10,0.2702702702702703,53,16,16,0.43243243243243246,50,13,13,0.35135135135135137,50,13,13,0.35135135135135137,50,13,13,0.35135135135135137,47,10,10,0.2702702702702703,50,13,13,0.35135135135135137
30,33,3,3,0.1,34,4,4,0.13333333333333333,34,4,4,0.13333333333333333,34,4,4,0.13333333333333333,30,0,0,0.0,30,0,0,0.0,34,4,4,0.13333333333333333,34,4,4,0.13333333333333333,28,-2,2,0.06666666666666667,28,-2,2,0.06666666666666667,28,-2,2,0.06666666666666667
46,53,7,7,0.15217391304347827,51,5,5,0.10869565217391304,44,-2,2,0.043478260869565216,44,-2,2,0.043478260869565216,47,1,1,0.021739130434782608,47,1,1,0.021739130434782608,44,-2,2,0.043478260869565216,33,-13,13,0.2826086956521739,44,-2,2,0.043478260869565216,47,1,1,0.021739130434782608,47,1,1,0.021739130434782608
81,74,-7,7,0.08641975308641975,77,-4,4,0.04938271604938271,77,-4,4,0.04938271604938271,77,-4,4,0.04938271604938271,80,-1,1,0.012345679012345678,77,-4,4,0.04938271604938271,77,-4,4,0.04938271604938271,77,-4,4,0.04938271604938271,69,-12,12,0.14814814814814814,84,3,3,0.037037037037037035,68,-13,13,0.16049382716049382
152,150,-2,2,0.013157894736842105,169,17,17,0.1118421052631579,165,13,13,0.08552631578947369,164,12,12,0.07894736842105263,170,18,18,0.11842105263157894,155,3,3,0.019736842105263157,169,17,17,0.1118421052631579,155,3,3,0.019736842105263157,160,8,8,0.05263157894736842,168,16,16,0.10526315789473684,157,5,5,0.03289473684210526
50,40,-10,10,0.2,50,0,0,0.0,50,0,0,0.0,50,0,0,0.0,57,7,7,0.14,51,1,1,0.02,50,0,0,0.0,50,0,0,0.0,50,0,0,0.0,59,9,9,0.18,49,-1,1,0.02
76,64,-12,12,0.15789473684210525,71,-5,5,0.06578947368421052,79,3,3,0.039473684210526314,84,8,8,0.10526315789473684,86,10,10,0.13157894736842105,102,26,26,0.34210526315789475,74,-2,2,0.02631578947368421,60,-16,16,0.21052631578947367,75,-1,1,0.013157894736842105,78,2,2,0.02631578947368421,68,-8,8,0.10526315789473684
33,39,6,6,0.18181818181818182,38,5,5,0.15151515151515152,38,5,5,0.15151515151515152,41,8,8,0.24242424242424243,34,1,1,0.030303030303030304,44,11,11,0.3333333333333333,38,5,5,0.15151515151515152,26,-7,7,0.21212121212121213,41,8,8,0.24242424242424243,34,1,1,0.030303030303030304,38,5,5,0.15151515151515152
143,127,-16,16,0.11188811188811189,154,11,11,0.07692307692307693,153,10,10,0.06993006993006994,141,-2,2,0.013986013986013986,171,28,28,0.1958041958041958,173,30,30,0.2097902097902098,154,11,11,0.07692307692307693,161,18,18,0.1258741258741259,165,22,22,0.15384615384615385,164,21,21,0.14685314685314685,165,22,22,0.15384615384615385
139,137,-2,2,0.014388489208633094,166,27,27,0.19424460431654678,170,31,31,0.22302158273381295,156,17,17,0.1223021582733813,205,66,66,0.4748201438848921,169,30,30,0.2158273381294964,160,21,21,0.1510791366906475,152,13,13,0.09352517985611511,163,24,24,0.17266187050359713,159,20,20,0.14388489208633093,144,5,5,0.03597122302158273
48,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,61,13,13,0.2708333333333333,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334,55,7,7,0.14583333333333334
32,42,10,10,0.3125,49,17,17,0.53125,41,9,9,0.28125,38,6,6,0.1875,48,16,16,0.5,42,10,10,0.3125,29,-3,3,0.09375,32,0,0,0.0,38,6,6,0.1875,40,8,8,0.25,33,1,1,0.03125
79,92,13,13,0.16455696202531644,91,12,12,0.1518987341772152,87,8,8,0.10126582278481013,93,14,14,0.17721518987341772,89,10,10,0.12658227848101267,87,8,8,0.10126582278481013,93,14,14,0.17721518987341772,98,19,19,0.24050632911392406,93,14,14,0.17721518987341772,98,19,19,0.24050632911392406,93,14,14,0.17721518987341772
87,85,-2,2,0.022988505747126436,96,9,9,0.10344827586206896,95,8,8,0.09195402298850575,90,3,3,0.034482758620689655,90,3,3,0.034482758620689655,90,3,3,0.034482758620689655,86,-1,1,0.011494252873563218,77,-10,10,0.11494252873563218,89,2,2,0.022988505747126436,90,3,3,0.034482758620689655,89,2,2,0.022988505747126436
49,55,6,6,0.12244897959183673,63,14,14,0.2857142857142857,63,14,14,0.2857142857142857,65,16,16,0.32653061224489793,63,14,14,0.2857142857142857,58,9,9,0.1836734693877551,57,8,8,0.16326530612244897,53,4,4,0.08163265306122448,55,6,6,0.12244897959183673,61,12,12,0.24489795918367346,57,8,8,0.16326530612244897
99,89,-10,10,0.10101010101010101,79,-20,20,0.20202020202020202,76,-23,23,0.23232323232323232,89,-10,10,0.10101010101010101,97,-2,2,0.020202020202020204,92,-7,7,0.0707070707070707,79,-20,20,0.20202020202020202,72,-27,27,0.2727272727272727,91,-8,8,0.08080808080808081,88,-11,11,0.1111111111111111,78,-21,21,0.21212121212121213
90,87,-3,3,0.03333333333333333,120,30,30,0.3333333333333333,114,24,24,0.26666666666666666,120,30,30,0.3333333333333333,141,51,51,0.5666666666666667,116,26,26,0.28888888888888886,114,24,24,0.26666666666666666,114,24,24,0.26666666666666666,113,23,23,0.25555555555555554,121,31,31,0.34444444444444444,116,26,26,0.28888888888888886
169,169,0,0,0.0,196,27,27,0.15976331360946747,196,27,27,0.15976331360946747,197,28,28,0.16568047337278108,218,49,49,0.28994082840236685,198,29,29,0.17159763313609466,196,27,27,0.15976331360946747,185,16,16,0.09467455621301775,196,27,27,0.15976331360946747,215,46,46,0.27218934911242604,196,27,27,0.15976331360946747
130,120,-10,10,0.07692307692307693,142,12,12,0.09230769230769231,142,12,12,0.09230769230769231,139,9,9,0.06923076923076923,141,11,11,0.08461538461538462,138,8,8,0.06153846153846154,151,21,21,0.16153846153846155,145,15,15,0.11538461538461539,141,11,11,0.08461538461538462,141,11,11,0.08461538461538462,137,7,7,0.05384615384615385
